timestamp,open,high,low,close,volume
2025-03-05 03:00:00,87466.55,87888.0,86777.0,86843.4,1006.57606
2025-03-05 04:00:00,86843.4,87398.0,86722.81,86915.94,1897.85746
2025-03-05 05:00:00,86915.93,87245.0,86848.46,87145.98,684.96672
2025-03-05 06:00:00,87145.99,87588.6,87000.0,87490.12,549.24596
2025-03-05 07:00:00,87490.13,87727.27,87360.1,87619.49,751.77648
2025-03-05 08:00:00,87619.49,87924.68,87600.0,87760.0,607.65237
2025-03-05 09:00:00,87760.0,88829.68,87673.04,88469.01,1438.43365
2025-03-05 10:00:00,88469.0,90660.0,88363.13,89926.07,3368.49428
2025-03-05 11:00:00,89926.07,90127.0,89564.0,89814.26,1336.71799
2025-03-05 12:00:00,89814.26,90933.82,89814.26,90355.97,2250.85661
2025-03-05 13:00:00,90355.97,90588.0,89103.52,89473.92,3234.22601
2025-03-05 14:00:00,89473.92,89839.01,88157.25,88519.93,3303.02094
2025-03-05 15:00:00,88519.94,89550.72,87926.06,88344.25,3436.16876
2025-03-05 16:00:00,88344.25,89480.0,87600.0,88926.53,3228.25926
2025-03-05 17:00:00,88927.14,90475.3,88785.63,89687.99,2097.96445
2025-03-05 18:00:00,89687.99,89943.4,88881.66,89712.0,1534.43714
2025-03-05 19:00:00,89712.01,90152.0,89472.26,89750.0,895.33123
2025-03-05 20:00:00,89750.0,90555.0,89677.8,90499.64,910.19826
2025-03-05 21:00:00,90499.64,90700.0,89932.13,90377.54,650.85875
2025-03-05 22:00:00,90377.27,90536.91,90026.96,90449.46,542.42499
2025-03-05 23:00:00,90449.47,91000.0,90296.04,90606.01,775.34311
2025-03-06 00:00:00,90606.0,90815.31,89986.73,90046.34,842.00257
2025-03-06 01:00:00,90046.35,91903.01,90046.35,91057.19,1922.33779
2025-03-06 02:00:00,91057.2,92000.0,90999.77,91812.0,1603.59852
2025-03-06 03:00:00,91811.99,92025.0,91405.76,91605.01,970.85739
2025-03-06 04:00:00,91605.02,92454.44,91526.36,92287.45,1011.95626
2025-03-06 05:00:00,92287.45,92810.64,92124.0,92737.98,1140.44077
2025-03-06 06:00:00,92737.99,92769.26,91784.35,91916.0,1461.30795
2025-03-06 07:00:00,91916.01,91993.83,91265.96,91346.48,878.69496
2025-03-06 08:00:00,91346.49,91590.99,91121.34,91156.08,1002.72035
2025-03-06 09:00:00,91156.08,91176.0,90613.17,90752.14,1048.44799
2025-03-06 10:00:00,90752.14,91667.5,90613.37,91290.88,1054.01322
2025-03-06 11:00:00,91290.89,91606.53,91003.71,91350.0,789.74756
2025-03-06 12:00:00,91350.0,91399.01,89829.02,90102.02,1644.55126
2025-03-06 13:00:00,90102.02,90471.02,89450.06,89569.13,1518.79331
2025-03-06 14:00:00,89569.13,90387.37,89117.68,89803.99,2999.48127
2025-03-06 15:00:00,89803.99,91457.03,89631.91,90820.69,2271.16246
2025-03-06 16:00:00,90820.69,91066.44,89220.0,89316.02,1916.09183
2025-03-06 17:00:00,89316.03,89360.8,88007.19,88628.01,2520.88804
2025-03-06 18:00:00,88628.0,88965.18,88140.07,88428.41,1182.1183
2025-03-06 19:00:00,88428.41,89395.83,87836.0,88526.18,1528.60773
2025-03-06 20:00:00,88526.23,89370.46,88461.22,89045.44,1217.7098
2025-03-06 21:00:00,89047.25,89940.0,88971.09,89939.0,1000.11785
2025-03-06 22:00:00,89939.19,90781.2,89515.13,90313.66,1969.31411
2025-03-06 23:00:00,90313.66,90571.78,89889.24,89931.89,847.48773
2025-03-07 00:00:00,89931.88,91283.02,84667.03,85529.22,9907.82883
2025-03-07 01:00:00,85529.23,88983.8,85200.0,88263.85,5350.69975
2025-03-07 02:00:00,88263.84,88460.0,87235.0,87235.0,2042.75158
2025-03-07 03:00:00,87235.01,87694.0,86778.57,86991.25,1392.05525
2025-03-07 04:00:00,86991.26,87885.65,86857.14,87636.41,973.84984
2025-03-07 05:00:00,87636.41,88450.0,87587.34,88221.21,1066.61425
2025-03-07 06:00:00,88221.21,88357.52,87801.47,88208.23,1036.79142
2025-03-07 07:00:00,88208.23,88612.96,88100.36,88365.18,873.47903
